#ID:	4
#type:	Stressing
#start_time:	16/04/2025 17.41.05
#
# Parameters
#Sample area:	0.25 cm²
#Comment:	  
#Resolution of the measurement unit:	10 (higher better/slower)
#wait_duration:	1 min
#point_rate:	2 1/s
#point_spacing:	0 linear
#setpoint:	Inf W
##Sample holder climate : temperature:	[34.779,36.886] °C
##Sample holder climate : relative humidity:	[31.739,30.744] %
##IR temperature [0]:	[44.35,46.49] °C
##Stage temperature:	[51.4341,54.4878] °C
##Light intensity:	[100,100] %
#Power:	-0.141082 mW
#Current:	-0.405605 mA
#Voltage:	0.34783 V
#
#time (s),Voltage (V),current (mA),Power (mW),PCE (%)
53.0968,0.347339,-0.407081,-0.141395,0.565581
53.6175,0.347313,-0.407222,-0.141433,0.565733
54.1394,0.347754,-0.406393,-0.141325,0.565299
54.6522,0.347307,-0.406369,-0.141135,0.56454
55.1555,0.347642,-0.406021,-0.14115,0.5646
55.658,0.347546,-0.406605,-0.141314,0.565256
56.1769,0.347706,-0.406147,-0.14122,0.56488
56.7043,0.347306,-0.406551,-0.141198,0.564791
57.231,0.34764,-0.405765,-0.14106,0.564241
57.7471,0.347418,-0.406748,-0.141312,0.565246
58.273,0.347267,-0.406083,-0.141019,0.564077
58.7938,0.347479,-0.406176,-0.141138,0.564551
59.3073,0.347661,-0.405708,-0.141049,0.564195
59.8386,0.347568,-0.405708,-0.141011,0.564045
60.3666,0.347819,-0.405681,-0.141104,0.564415
60.8968,0.347737,-0.405777,-0.141104,0.564414
61.4198,0.347934,-0.405358,-0.141038,0.564152
