#ID:	4
#type:	Stressing
#start_time:	16/04/2025 17.41.05
#
# Parameters
#Sample area:	0.25 cm²
#Comment:	  
#Resolution of the measurement unit:	10 (higher better/slower)
#wait_duration:	1 min
#point_rate:	2 1/s
#point_spacing:	0 linear
#setpoint:	Inf W
##Sample holder climate : temperature:	[34.779,36.886] °C
##Sample holder climate : relative humidity:	[31.739,30.744] %
##IR temperature [0]:	[44.35,46.49] °C
##Stage temperature:	[51.4341,54.4878] °C
##Light intensity:	[100,100] %
#Power:	-0.0011837 mW
#Current:	-0.000839471 mA
#Voltage:	1.41006 V
#
#time (s),Voltage (V),current (mA),Power (mW),PCE (%)
35.7691,1.41004,-0.000753994,-0.00106316,0.00425264
36.2928,1.40996,-0.000985768,-0.00138989,0.00555957
36.8239,1.40997,-0.000860018,-0.0012126,0.00485042
37.3521,1.41018,-0.000714543,-0.00100763,0.00403053
37.8825,1.40998,-0.000532083,-0.000750223,0.00300089
38.4081,1.41039,-0.000892072,-0.00125817,0.00503267
38.9333,1.41029,-0.000884675,-0.00124764,0.00499058
39.4592,1.41037,-0.000948783,-0.00133813,0.00535253
39.9787,1.41025,-0.000588793,-0.000830346,0.00332138
40.4966,1.40995,-0.00086495,-0.00121954,0.00487816
41.0307,1.41002,-0.000818102,-0.00115354,0.00461415
41.5551,1.4098,-0.000966043,-0.00136192,0.0054477
42.0781,1.40956,-0.00057893,-0.000816037,0.00326415
42.6105,1.40995,-0.000657832,-0.000927509,0.00371004
43.1333,1.41003,-0.000897003,-0.0012648,0.00505922
43.6545,1.41,-0.000583862,-0.000823243,0.00329297
44.1627,1.41001,-0.000798376,-0.00112572,0.00450286
44.6878,1.4096,-0.000741665,-0.00104545,0.00418182
45.2054,1.4098,-0.000564136,-0.000795321,0.00318128
45.7391,1.40975,-0.000603587,-0.000850906,0.00340362
46.2669,1.4098,-0.000778651,-0.00109774,0.00439097
46.7955,1.40991,-0.000867415,-0.00122298,0.00489193
47.3244,1.40962,-0.000692352,-0.000975954,0.00390381
47.841,1.4098,-0.000660298,-0.000930886,0.00372354
48.3705,1.40957,-0.000551808,-0.00077781,0.00311124
48.8913,1.41,-0.000665229,-0.000937975,0.0037519
49.418,1.4099,-0.000709612,-0.00100048,0.00400192
49.9386,1.40969,-0.000717009,-0.00101076,0.00404305
50.4594,1.40988,-0.000911798,-0.00128553,0.00514212
50.9898,1.41004,-0.000633175,-0.0008928,0.0035712
51.513,1.40982,-0.000793445,-0.00111861,0.00447445
52.0379,1.40981,-0.000697283,-0.000983033,0.00393213
52.574,1.40975,-0.000717009,-0.00101081,0.00404322
53.0968,1.40985,-0.000593725,-0.00083706,0.00334824
53.6175,1.40996,-0.000734268,-0.00103529,0.00414114
54.1394,1.40985,-0.000805773,-0.00113602,0.00454408
54.6522,1.41013,-0.000707146,-0.000997165,0.00398866
55.1555,1.40995,-0.00102522,-0.0014455,0.00578202
55.658,1.40996,-0.000573999,-0.000809314,0.00323726
56.1769,1.41,-0.000670161,-0.000944926,0.0037797
56.7043,1.40993,-0.000753994,-0.00106308,0.00425233
57.231,1.40974,-0.000633175,-0.000892616,0.00357046
57.7471,1.40984,-0.000569068,-0.000802294,0.00320918
58.273,1.41024,-0.000692352,-0.000976385,0.00390554
58.7938,1.41003,-0.000933989,-0.00131695,0.0052678
59.3073,1.41019,-0.000810705,-0.00114325,0.00457299
59.8386,1.41017,-0.000835361,-0.001178,0.004712
60.3666,1.41005,-0.000808239,-0.00113966,0.00455863
60.8968,1.41011,-0.000805773,-0.00113623,0.00454491
61.4198,1.41002,-0.000904401,-0.00127522,0.0051009
