#ID:	4
#type:	Stressing
#start_time:	16/04/2025 17.41.05
#
# Parameters
#Sample area:	0.25 cm²
#Comment:	  
#Resolution of the measurement unit:	10 (higher better/slower)
#wait_duration:	1 min
#point_rate:	2 1/s
#point_spacing:	0 linear
#setpoint:	Inf W
##Sample holder climate : temperature:	[34.779,36.886] °C
##Sample holder climate : relative humidity:	[31.739,30.744] %
##IR temperature [0]:	[44.35,46.49] °C
##Stage temperature:	[51.4341,54.4878] °C
##Light intensity:	[100,100] %
#Power:	-0.137265 mW
#Current:	-0.406472 mA
#Voltage:	0.337698 V
#
#time (s),Voltage (V),current (mA),Power (mW),PCE (%)
47.3244,0.337778,-0.408105,-0.137849,0.551395
47.841,0.337753,-0.408418,-0.137944,0.551777
48.3705,0.337914,-0.408149,-0.137919,0.551678
48.8913,0.33788,-0.407967,-0.137844,0.551375
49.418,0.337878,-0.407838,-0.1378,0.551198
49.9386,0.337807,-0.407685,-0.137719,0.550876
50.4594,0.337983,-0.407523,-0.137736,0.550942
50.9898,0.337868,-0.407774,-0.137774,0.551095
51.513,0.337739,-0.407515,-0.137634,0.550535
52.0379,0.337944,-0.407382,-0.137672,0.550689
52.574,0.337873,-0.40739,-0.137646,0.550584
53.0968,0.337682,-0.407957,-0.137759,0.551038
53.6175,0.337716,-0.407764,-0.137709,0.550835
54.1394,0.337492,-0.407182,-0.137421,0.549683
54.6522,0.337583,-0.407269,-0.137487,0.549948
55.1555,0.337684,-0.407168,-0.137494,0.549976
55.658,0.337702,-0.407592,-0.137645,0.550579
56.1769,0.337746,-0.406862,-0.137416,0.549665
56.7043,0.337805,-0.407328,-0.137597,0.55039
57.231,0.338015,-0.406887,-0.137534,0.550135
57.7471,0.337766,-0.407168,-0.137528,0.55011
58.273,0.337662,-0.407192,-0.137493,0.549973
58.7938,0.337679,-0.406879,-0.137395,0.549579
59.3073,0.337633,-0.406818,-0.137355,0.549421
59.8386,0.337873,-0.406361,-0.137299,0.549194
60.3666,0.337528,-0.406679,-0.137266,0.549063
60.8968,0.337732,-0.406356,-0.13724,0.548958
61.4198,0.337833,-0.406381,-0.137289,0.549156
