#ID:	4
#type:	Stressing
#start_time:	16/04/2025 17.41.05
#
# Parameters
#Sample area:	0.25 cm²
#Comment:	  
#Resolution of the measurement unit:	10 (higher better/slower)
#wait_duration:	1 min
#point_rate:	2 1/s
#point_spacing:	0 linear
#setpoint:	Inf W
##Sample holder climate : temperature:	[34.779,36.886] °C
##Sample holder climate : relative humidity:	[31.739,30.744] %
##IR temperature [0]:	[44.35,46.49] °C
##Stage temperature:	[51.4341,54.4878] °C
##Light intensity:	[100,100] %
#Power:	-0.138749 mW
#Current:	-0.415065 mA
#Voltage:	0.334283 V
#
#time (s),Voltage (V),current (mA),Power (mW),PCE (%)
18.427,0.334907,-0.420475,-0.14082,0.56328
18.9544,0.335131,-0.419868,-0.140711,0.562844
19.4761,0.334956,-0.420241,-0.140762,0.563048
20.002,0.334839,-0.420011,-0.140636,0.562545
20.521,0.334972,-0.420167,-0.140744,0.562976
21.0544,0.335161,-0.419908,-0.140737,0.562947
21.5858,0.334736,-0.420071,-0.140613,0.562452
22.1134,0.334923,-0.419619,-0.14054,0.562161
22.6406,0.335058,-0.419326,-0.140498,0.561993
23.1488,0.335126,-0.419375,-0.140543,0.562173
23.6731,0.335112,-0.419415,-0.140551,0.562204
24.1899,0.334692,-0.419674,-0.140462,0.561846
24.7203,0.334937,-0.419457,-0.140491,0.561965
25.2457,0.334623,-0.41936,-0.140328,0.561311
25.7795,0.334654,-0.41938,-0.140347,0.561389
26.2986,0.334928,-0.41918,-0.140395,0.561581
26.8312,0.334838,-0.419397,-0.14043,0.561721
27.3588,0.33458,-0.419476,-0.140348,0.561393
27.8827,0.335083,-0.418557,-0.140251,0.561005
28.404,0.335234,-0.418135,-0.140173,0.560692
28.934,0.335339,-0.419378,-0.140634,0.562535
29.4604,0.334728,-0.418626,-0.140126,0.560502
29.9799,0.334806,-0.41886,-0.140237,0.560947
30.5029,0.334802,-0.41829,-0.140044,0.560178
31.0242,0.335072,-0.41848,-0.140221,0.560883
31.552,0.33493,-0.418559,-0.140188,0.560753
32.0816,0.335148,-0.418539,-0.140273,0.56109
32.6141,0.334947,-0.417891,-0.139972,0.559886
33.1398,0.335181,-0.417694,-0.140003,0.560013
33.6517,0.334998,-0.417834,-0.139974,0.559895
34.1837,0.334746,-0.418463,-0.140079,0.560314
34.715,0.334707,-0.417696,-0.139806,0.559223
35.2401,0.335087,-0.417994,-0.140065,0.560259
35.7691,0.335184,-0.417437,-0.139918,0.559673
36.2928,0.334869,-0.418027,-0.139984,0.559936
36.8239,0.335357,-0.417667,-0.140068,0.56027
37.3521,0.335081,-0.417607,-0.139932,0.55973
37.8825,0.334521,-0.418017,-0.139836,0.559342
38.4081,0.335216,-0.4176,-0.139986,0.559945
38.9333,0.334749,-0.417987,-0.139921,0.559683
39.4592,0.334755,-0.416917,-0.139565,0.55826
39.9787,0.334639,-0.417161,-0.139598,0.558394
40.4966,0.334305,-0.417918,-0.139712,0.558849
41.0307,0.335076,-0.417723,-0.139969,0.559876
41.5551,0.334664,-0.417181,-0.139616,0.558462
42.0781,0.334473,-0.417287,-0.139571,0.558285
42.6105,0.334648,-0.416836,-0.139493,0.557973
43.1333,0.334738,-0.416828,-0.139528,0.558114
43.6545,0.334609,-0.417131,-0.139576,0.558304
44.1627,0.334418,-0.416434,-0.139263,0.557052
44.6878,0.334459,-0.416389,-0.139265,0.557061
45.2054,0.334721,-0.416483,-0.139405,0.557622
45.7391,0.334916,-0.416276,-0.139418,0.557671
46.2669,0.334513,-0.416907,-0.139461,0.557844
46.7955,0.334568,-0.416922,-0.139489,0.557955
47.3244,0.334223,-0.416451,-0.139187,0.55675
47.841,0.334476,-0.416555,-0.139328,0.55731
48.3705,0.334388,-0.416804,-0.139374,0.557497
48.8913,0.334599,-0.416042,-0.139207,0.556829
49.418,0.334447,-0.416283,-0.139225,0.5569
49.9386,0.334761,-0.416056,-0.139279,0.557118
50.4594,0.335021,-0.41545,-0.139184,0.556738
50.9898,0.334574,-0.415578,-0.139042,0.556167
51.513,0.334551,-0.415874,-0.139131,0.556525
52.0379,0.334641,-0.416197,-0.139277,0.557106
52.574,0.334567,-0.41581,-0.139116,0.556465
53.0968,0.334742,-0.415095,-0.13895,0.555799
53.6175,0.33478,-0.415802,-0.139202,0.556809
54.1394,0.334426,-0.415171,-0.138844,0.555376
54.6522,0.334717,-0.415455,-0.13906,0.556239
55.1555,0.334444,-0.415391,-0.138925,0.5557
55.658,0.334247,-0.415272,-0.138804,0.555215
56.1769,0.334411,-0.415048,-0.138796,0.555186
56.7043,0.334683,-0.414873,-0.138851,0.555403
57.231,0.334234,-0.415578,-0.1389,0.555601
57.7471,0.334568,-0.415428,-0.138989,0.555955
58.273,0.334403,-0.415144,-0.138826,0.555302
58.7938,0.334251,-0.415152,-0.138765,0.555059
59.3073,0.334419,-0.415102,-0.138818,0.555272
59.8386,0.334405,-0.414535,-0.138623,0.554491
60.3666,0.334293,-0.415124,-0.138773,0.555092
60.8968,0.334303,-0.415036,-0.138748,0.554991
61.4198,0.334252,-0.415036,-0.138726,0.554905
